DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__73A6722EE48FDE52141B50F203A2B2CF84A087A7, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=3002145 bytes, Retrieved=true, Duration=0.976529ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_1, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__EB5C78A58AB4120DB83589C8DEE533EE2DBCBA7F, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=3271449 bytes, Retrieved=true, Duration=1.635712ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_2, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__C111D12261E3069F715C6981BE6DD76D2E504D61, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.048615ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_3, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__93664824A14E2DE0D1913A6F9AC328955691242E, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.080772ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_4, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__7921CC5044C863802FFD66A590EC41DC601EB157, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.045169ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_5, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__51D048FFA1BC871FDB9758579744F050E887B261, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=50964 bytes, Retrieved=true, Duration=0.050530ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_6, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__EA395D13CDC6D393B89AB6E062ECAAFC67CA52FF, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=46674 bytes, Retrieved=true, Duration=0.046700ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__5A05F619742FE08C4A0EAF506CE2DA80E71B3F09, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=27401 bytes, Retrieved=true, Duration=0.057805ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A6D8B5D7C4BA1914916EDB8EEF1A2430303F569C, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=18645 bytes, Retrieved=true, Duration=0.048235ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A8B069CCB8A682803E214E9F9F02DCE8AFAEE8B5, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=38327 bytes, Retrieved=true, Duration=0.045553ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__002EFBBCF05F1CE3AA3002D2F8DE1E71CF0A10B9, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=37776 bytes, Retrieved=true, Duration=0.048235ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_3, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__4776B6E2E6502A15BA73B7522CDBB3F8E50002AD, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.048235ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_4, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__66F5A912C12ECCBFC7828C141D8C68C1A07C0A15, StartTime=2015.09.08-23.19.54, HierarchicalDDC, Duration=0.021439ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__E382EECA4C24A5DC232BE9247DC197F6B8DC702B, StartTime=2015.09.08-23.19.54, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.044025ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__67B45977DAEC48FA9C18EFBA3BE582AF431E813E, StartTime=2015.09.08-23.19.54, HierarchicalDDC, Duration=0.013784ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_8, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__1380E9E5B67F360AFCB4C5A6C93158D79092F47B, StartTime=2015.09.08-23.19.54, HierarchicalDDC, Duration=0.014164ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__18DD853840B0F872014C7A0CC5CED56A7A5D3CC6, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.052828ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__752C88E79A6EEA422A7F7F21AFBC340AAA71BCC3, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.016846ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89A4A1B64CC9699371EF9AABCB127__761A5490E51E8BC304AADFB493900B1523AD09CF, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.042874ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__E54ACD4270C98C672E017FC37F0607C2A873A36F, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.045553ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_10, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__93D16C78FFABBF25A8FB7F44F21B69B0390FF3A3, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.014927ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_11, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.037134ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_12, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.035603ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_13, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.036750ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_14, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.165753ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_15, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.038281ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_16, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.085745ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_17, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.037514ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_18, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.034072ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_19, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.036366ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_20, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.061247ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_21, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.036363ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_22, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.043254ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.138193ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__0F859FEF95ABF5CE1DD55C1C0EB5539F1AFCD4F8, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.048231ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.177234ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_25, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.035219ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.042107ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.032153ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_8, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.021823ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.016462ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId5C413ED14D9E3CCCA69E85A79BC951BC_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__5361D1E46A06CB8BF8CAD4C435EBC17B8C284886, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.106800ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=10.767817ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.048615ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_10, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.014547ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId1F7CC54F49286745BB2EAB9CC8AFC106_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.016846ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.042107ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId0D95DB5544D1E71FDDED038AF020BBD1_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2015.09.08-23.19.55, HierarchicalDDC, Duration=0.016842ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
DDCTransactionId3F99422848E5594B952B0CA220177F47_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2015.09.08-23.19.55, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.044789ms, RunGuid=RunID6F431A0C4F65DD55C74BED875BA14671
